,Unnamed: 0,Date,Symbol,Open,High,Low,Close,Volume,Compound_x,Negative_x,Neutral_x,Positive_x,Compound_y,Negative_y,Neutral_y,Positive_y
218,113563,2015-12-08,ATLH,394.99,395.0,385.01,385.01,1300,0.0258,0.128,0.741,0.131,0.0258,0.128,0.741,0.131
219,114065,2015-12-09,ATLH,380.0,386.1,380.0,385.31,3100,0.4215,0.1,0.71,0.19,0.4215,0.1,0.71,0.19
220,114551,2015-12-10,ATLH,385.1,385.1,385.0,385.0,300,0.2023,0.0,0.942,0.058,0.2023,0.0,0.942,0.058
221,115020,2015-12-14,ATLH,394.5,394.5,385.0,385.1,3600,0.5267,0.106,0.652,0.242,0.5267,0.106,0.652,0.242
222,115494,2015-12-15,ATLH,385.0,385.0,385.0,385.0,1500,-0.7269,0.205,0.742,0.053,-0.7269,0.205,0.742,0.053
223,115964,2015-12-16,ATLH,389.0,390.0,389.0,390.0,800,-0.7003,0.309,0.593,0.098,-0.7003,0.309,0.593,0.098
224,116912,2015-12-18,ATLH,396.99,396.99,396.9,396.9,1000,0.4019,0.0,0.922,0.078,0.4019,0.0,0.922,0.078
225,117384,2015-12-22,ATLH,384.0,384.0,383.0,383.33,300,-0.9246,0.323,0.677,0.0,-0.9246,0.323,0.677,0.0
226,117894,2015-12-23,ATLH,382.0,384.0,382.0,384.0,1500,-0.8074,0.216,0.743,0.041,-0.8074,0.216,0.743,0.041
227,118883,2015-12-29,ATLH,0.0,383.0,383.0,384.0,3000,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
228,119355,2015-12-30,ATLH,380.0,380.5,380.0,380.5,3500,-0.8402,0.206,0.76,0.034,-0.8402,0.206,0.76,0.034
229,119817,2015-12-31,ATLH,385.1,389.0,385.1,387.55,2100,-0.6124,0.162,0.784,0.054,-0.6124,0.162,0.784,0.054
230,120283,2016-01-01,ATLH,389.99,389.99,389.99,389.99,700,-0.7906,0.263,0.698,0.039,-0.7906,0.263,0.698,0.039
231,120750,2016-01-05,ATLH,390.0,390.0,390.0,390.0,200,-0.4767,0.086,0.914,0.0,-0.4767,0.086,0.914,0.0
232,121674,2016-01-07,ATLH,387.0,390.0,387.0,390.0,400,-0.91,0.331,0.61,0.059,-0.91,0.331,0.61,0.059
233,122136,2016-01-11,ATLH,388.0,388.0,387.0,387.29,700,-0.0258,0.095,0.812,0.092,-0.0258,0.095,0.812,0.092
234,123542,2016-01-14,ATLH,389.0,390.0,371.55,372.0,3700,-0.91,0.329,0.615,0.057,-0.91,0.329,0.615,0.057
235,124016,2016-01-15,ATLH,366.0,368.0,366.0,368.0,600,-0.7717,0.207,0.704,0.089,-0.7717,0.207,0.704,0.089
236,124497,2016-01-18,ATLH,360.0,360.0,349.6,355.34,3900,-0.5574,0.126,0.874,0.0,-0.5574,0.126,0.874,0.0
237,124967,2016-01-19,ATLH,358.5,373.1,358.5,373.1,6000,0.2263,0.073,0.794,0.133,0.2263,0.073,0.794,0.133
238,125415,2016-01-20,ATLH,382.5,383.9,360.1,383.9,4100,-0.8225,0.212,0.731,0.057,-0.8225,0.212,0.731,0.057
239,125883,2016-01-21,ATLH,365.05,385.0,365.05,385.0,600,0.3182,0.0,0.916,0.084,0.3182,0.0,0.916,0.084
240,126335,2016-01-22,ATLH,385.0,397.0,385.0,395.0,2500,-0.6124,0.229,0.637,0.134,-0.6124,0.229,0.637,0.134
241,126798,2016-01-25,ATLH,381.01,399.0,381.0,390.0,1200,0.0387,0.088,0.818,0.093,0.0387,0.088,0.818,0.093
242,127782,2016-01-27,ATLH,371.11,390.0,371.1,381.01,1200,-0.9081,0.286,0.714,0.0,-0.9081,0.286,0.714,0.0
243,128280,2016-01-28,ATLH,382.0,382.0,378.0,380.0,1500,0.2732,0.076,0.801,0.124,0.2732,0.076,0.801,0.124
244,128770,2016-01-29,ATLH,383.0,389.0,379.99,385.0,3900,-0.8658,0.191,0.809,0.0,-0.8658,0.191,0.809,0.0
245,129260,2016-02-01,ATLH,380.0,392.0,380.0,390.0,4900,-0.9022,0.291,0.709,0.0,-0.9022,0.291,0.709,0.0
246,129733,2016-02-02,ATLH,385.0,386.0,385.0,386.0,1800,-0.8442,0.19,0.81,0.0,-0.8442,0.19,0.81,0.0
247,130191,2016-02-03,ATLH,386.0,387.0,381.2,381.69,2600,-0.9618,0.424,0.576,0.0,-0.9618,0.424,0.576,0.0
248,130660,2016-02-04,ATLH,380.0,385.0,380.0,383.67,6600,-0.7579,0.26,0.609,0.131,-0.7579,0.26,0.609,0.131
249,131126,2016-02-08,ATLH,379.5,380.01,379.5,380.0,1500,0.34,0.061,0.81,0.128,0.34,0.061,0.81,0.128
250,131582,2016-02-09,ATLH,380.0,395.99,380.0,390.0,6200,-0.3182,0.102,0.852,0.046,-0.3182,0.102,0.852,0.046
251,132046,2016-02-10,ATLH,395.0,398.99,394.99,396.0,3100,-0.5267,0.177,0.752,0.07,-0.5267,0.177,0.752,0.07
252,132511,2016-02-11,ATLH,390.0,390.0,380.0,380.6,3100,-0.9081,0.323,0.677,0.0,-0.9081,0.323,0.677,0.0
253,132970,2016-02-12,ATLH,370.0,373.15,370.0,372.0,1000,-0.6369,0.199,0.723,0.078,-0.6369,0.199,0.723,0.078
254,133426,2016-02-15,ATLH,353.4,370.0,353.4,369.4,2300,-0.0258,0.06,0.883,0.057,-0.0258,0.06,0.883,0.057
255,133899,2016-02-16,ATLH,373.0,373.0,372.6,372.6,1100,-0.3818,0.226,0.58,0.194,-0.3818,0.226,0.58,0.194
256,134339,2016-02-17,ATLH,371.0,371.25,371.0,371.2,1300,-0.0258,0.129,0.745,0.126,-0.0258,0.129,0.745,0.126
257,135245,2016-02-19,ATLH,360.0,365.0,360.0,365.0,700,0.2023,0.102,0.775,0.123,0.2023,0.102,0.775,0.123
258,135699,2016-02-22,ATLH,379.99,379.99,370.0,372.0,900,-0.0258,0.084,0.837,0.079,-0.0258,0.084,0.837,0.079
259,136204,2016-02-23,ATLH,364.0,364.0,364.0,364.0,100,-0.8885,0.288,0.641,0.071,-0.8885,0.288,0.641,0.071
260,137208,2016-02-25,ATLH,365.0,365.0,361.01,361.01,200,0.0772,0.0,0.962,0.038,0.0772,0.0,0.962,0.038
261,138163,2016-03-01,ATLH,375.5,375.5,375.0,375.0,700,-0.8126,0.298,0.622,0.08,-0.8126,0.298,0.622,0.08
262,138631,2016-03-02,ATLH,361.1,370.0,361.0,370.0,1700,-0.802,0.263,0.604,0.133,-0.802,0.263,0.604,0.133
263,139117,2016-03-03,ATLH,365.0,365.0,365.0,365.0,1000,-0.0772,0.176,0.634,0.19,-0.0772,0.176,0.634,0.19
264,139601,2016-03-04,ATLH,360.0,365.01,351.0,365.01,1500,-0.9186,0.371,0.629,0.0,-0.9186,0.371,0.629,0.0
265,140095,2016-03-07,ATLH,365.0,366.0,352.0,365.3,2600,0.2732,0.101,0.755,0.145,0.2732,0.101,0.755,0.145
266,140588,2016-03-08,ATLH,377.45,377.45,370.0,370.0,1400,-0.875,0.225,0.775,0.0,-0.875,0.225,0.775,0.0
267,141064,2016-03-09,ATLH,367.0,367.0,364.05,365.0,3800,0.2944,0.05,0.861,0.089,0.2944,0.05,0.861,0.089
268,141538,2016-03-10,ATLH,370.0,370.0,365.1,370.0,700,-0.8442,0.231,0.769,0.0,-0.8442,0.231,0.769,0.0
269,141997,2016-03-11,ATLH,370.0,379.85,370.0,374.14,1700,-0.8402,0.299,0.603,0.098,-0.8402,0.299,0.603,0.098
270,142480,2016-03-14,ATLH,370.01,370.01,370.01,370.01,200,-0.7149,0.252,0.618,0.129,-0.7149,0.252,0.618,0.129
271,142950,2016-03-15,ATLH,373.5,374.0,373.5,374.0,600,-0.7184,0.146,0.854,0.0,-0.7184,0.146,0.854,0.0
272,143422,2016-03-16,ATLH,384.98,384.99,380.55,384.95,1400,-0.765,0.16,0.774,0.066,-0.765,0.16,0.774,0.066
273,144372,2016-03-18,ATLH,368.0,370.0,368.0,370.0,10900,-0.6705,0.114,0.886,0.0,-0.6705,0.114,0.886,0.0
274,144853,2016-04-01,ATLH,389.87,389.87,376.0,376.0,400,0.1531,0.069,0.812,0.119,0.1531,0.069,0.812,0.119
275,145351,2016-04-04,ATLH,374.0,374.0,370.0,370.41,1400,0.7096,0.0,0.831,0.169,0.7096,0.0,0.831,0.169
276,145867,2016-04-05,ATLH,381.0,381.0,381.0,381.0,300,-0.34,0.091,0.909,0.0,-0.34,0.091,0.909,0.0
277,146386,2016-04-06,ATLH,381.0,382.0,381.0,381.67,300,0.2263,0.077,0.797,0.126,0.2263,0.077,0.797,0.126
278,146896,2016-04-07,ATLH,383.0,383.0,383.0,383.0,800,-0.8555,0.227,0.773,0.0,-0.8555,0.227,0.773,0.0
279,147392,2016-04-08,ATLH,384.5,384.5,382.5,383.0,1500,-0.7506,0.224,0.656,0.12,-0.7506,0.224,0.656,0.12
280,147900,2016-04-11,ATLH,383.5,383.5,376.0,376.67,1300,-0.886,0.361,0.553,0.087,-0.886,0.361,0.553,0.087
281,148384,2016-04-12,ATLH,382.99,383.0,378.0,378.0,1100,-0.3818,0.118,0.882,0.0,-0.3818,0.118,0.882,0.0
282,149353,2016-04-15,ATLH,389.99,390.0,389.99,390.0,11300,-0.4588,0.139,0.802,0.059,-0.4588,0.139,0.802,0.059
283,149848,2016-04-15,ATLH,389.99,390.0,389.99,390.0,11300,-0.4588,0.139,0.802,0.059,-0.4588,0.139,0.802,0.059
284,150346,2016-04-19,ATLH,387.0,388.0,385.0,386.0,1600,-0.6249,0.238,0.595,0.167,-0.6249,0.238,0.595,0.167
285,150861,2016-04-20,ATLH,385.0,389.0,385.0,389.0,400,-0.9042,0.303,0.697,0.0,-0.9042,0.303,0.697,0.0
286,151380,2016-04-21,ATLH,385.51,385.51,384.0,384.57,700,-0.296,0.139,0.766,0.095,-0.296,0.139,0.766,0.095
287,151889,2016-04-22,ATLH,384.0,389.0,382.0,389.0,1700,-0.8591,0.301,0.649,0.05,-0.8591,0.301,0.649,0.05
288,152395,2016-04-25,ATLH,388.99,389.0,385.0,387.0,2100,-0.3415,0.134,0.792,0.074,-0.3415,0.134,0.792,0.074
289,154055,2016-04-28,ATLH,388.0,388.0,383.0,383.0,600,-0.2732,0.153,0.751,0.097,-0.2732,0.153,0.751,0.097
290,154601,2016-04-29,ATLH,388.0,399.79,386.0,393.36,23800,0.2732,0.063,0.845,0.093,0.2732,0.063,0.845,0.093
291,155142,2016-05-02,ATLH,393.5,396.99,388.1,389.73,4100,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
292,155641,2016-05-03,ATLH,392.5,392.5,383.0,386.0,2700,0.4019,0.0,0.915,0.085,0.4019,0.0,0.915,0.085
293,156176,2016-05-04,ATLH,388.98,389.0,384.5,384.5,2400,0.4157,0.063,0.739,0.198,0.4157,0.063,0.739,0.198
294,156683,2016-05-06,ATLH,386.9,386.9,386.01,386.13,900,-0.2023,0.105,0.816,0.078,-0.2023,0.105,0.816,0.078
295,157190,2016-05-09,ATLH,388.9,389.0,384.0,385.75,4500,-0.4404,0.126,0.874,0.0,-0.4404,0.126,0.874,0.0
296,157713,2016-05-10,ATLH,388.0,390.0,386.5,389.9,3400,-0.5423,0.134,0.866,0.0,-0.5423,0.134,0.866,0.0
297,158236,2016-05-12,ATLH,385.01,385.5,385.0,385.5,1600,-0.4404,0.181,0.73,0.089,-0.4404,0.181,0.73,0.089
298,158755,2016-05-13,ATLH,392.0,393.0,388.0,389.12,11000,-0.128,0.121,0.743,0.136,-0.128,0.121,0.743,0.136
299,159278,2016-05-16,ATLH,389.99,389.99,386.5,386.5,1300,-0.6908,0.139,0.861,0.0,-0.6908,0.139,0.861,0.0
300,159804,2016-05-18,ATLH,393.95,393.95,390.0,390.0,400,-0.7783,0.187,0.813,0.0,-0.7783,0.187,0.813,0.0
301,160337,2016-05-19,ATLH,394.95,394.95,393.0,393.0,1800,-0.836,0.213,0.736,0.051,-0.836,0.213,0.736,0.051
302,160850,2016-05-20,ATLH,394.99,394.99,393.0,393.77,1800,-0.5994,0.159,0.841,0.0,-0.5994,0.159,0.841,0.0
303,161366,2016-05-23,ATLH,394.88,395.0,392.0,392.0,2600,-0.9231,0.429,0.571,0.0,-0.9231,0.429,0.571,0.0
304,161939,2016-05-24,ATLH,393.0,397.0,391.0,394.5,7500,-0.7717,0.198,0.765,0.037,-0.7717,0.198,0.765,0.037
305,162507,2016-05-25,ATLH,394.85,395.0,390.1,395.0,1200,0.0516,0.097,0.8,0.103,0.0516,0.097,0.8,0.103
306,163081,2016-05-26,ATLH,395.0,395.0,390.2,391.25,2400,0.0772,0.098,0.795,0.107,0.0772,0.098,0.795,0.107
307,163650,2016-06-02,ATLH,392.0,395.0,392.0,394.0,2200,-0.4019,0.204,0.68,0.117,-0.4019,0.204,0.68,0.117
308,164188,2016-06-03,ATLH,394.0,399.0,394.0,398.88,10400,-0.6486,0.194,0.806,0.0,-0.6486,0.194,0.806,0.0
309,164716,2016-06-06,ATLH,399.0,400.0,396.0,398.27,8800,-0.6705,0.148,0.852,0.0,-0.6705,0.148,0.852,0.0
310,165212,2016-06-07,ATLH,398.9,400.5,396.0,399.75,5900,0.296,0.0,0.894,0.106,0.296,0.0,0.894,0.106
311,165696,2016-06-07,ATLH,398.9,400.5,396.0,399.75,5900,0.296,0.0,0.894,0.106,0.296,0.0,0.894,0.106
312,166185,2016-06-08,ATLH,400.5,400.5,384.0,389.64,7400,-0.0772,0.202,0.604,0.193,-0.0772,0.202,0.604,0.193
313,166686,2016-06-09,ATLH,376.0,376.0,372.0,373.63,3800,-0.1531,0.132,0.786,0.082,-0.1531,0.132,0.786,0.082
314,167174,2016-06-10,ATLH,384.9,385.0,365.0,365.0,4600,-0.2617,0.171,0.713,0.115,-0.2617,0.171,0.713,0.115
315,167653,2016-06-13,ATLH,371.0,375.0,371.0,372.75,1600,-0.7783,0.224,0.776,0.0,-0.7783,0.224,0.776,0.0
316,168136,2016-06-14,ATLH,379.99,380.4,379.99,380.4,3000,0.5859,0.0,0.849,0.151,0.5859,0.0,0.849,0.151
317,168631,2016-06-15,ATLH,380.8,380.8,363.0,372.0,5400,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
318,169125,2016-06-16,ATLH,370.0,377.9,368.0,371.0,5100,0.2732,0.0,0.916,0.084,0.2732,0.0,0.916,0.084
319,169613,2016-06-17,ATLH,364.0,372.0,362.0,370.18,5000,0.3447,0.078,0.772,0.15,0.3447,0.078,0.772,0.15
320,170090,2016-06-20,ATLH,373.0,373.0,365.0,366.17,5000,0.4019,0.0,0.917,0.083,0.4019,0.0,0.917,0.083
321,170605,2016-06-21,ATLH,372.0,373.0,372.0,373.0,300,-0.34,0.105,0.895,0.0,-0.34,0.105,0.895,0.0
322,171131,2016-06-22,ATLH,0.0,374.95,374.95,373.0,1100,-0.7189,0.24,0.694,0.066,-0.7189,0.24,0.694,0.066
323,171640,2016-06-23,ATLH,370.0,370.0,366.01,368.5,12700,0.0258,0.066,0.866,0.069,0.0258,0.066,0.866,0.069
324,172169,2016-06-24,ATLH,370.0,371.0,370.0,370.23,14300,-0.4767,0.146,0.78,0.075,-0.4767,0.146,0.78,0.075
325,172675,2016-06-27,ATLH,370.6,370.6,365.0,365.0,700,0.2023,0.0,0.924,0.076,0.2023,0.0,0.924,0.076
326,173173,2016-06-28,ATLH,370.0,370.0,367.0,369.01,1100,-0.3252,0.08,0.92,0.0,-0.3252,0.08,0.92,0.0
327,173659,2016-06-29,ATLH,373.0,374.0,373.0,374.0,400,-0.91,0.324,0.676,0.0,-0.91,0.324,0.676,0.0
328,174147,2016-06-30,ATLH,370.0,370.0,369.0,369.0,1000,-0.4215,0.144,0.738,0.117,-0.4215,0.144,0.738,0.117
329,174613,2016-07-04,ATLH,370.0,370.0,370.0,370.0,1300,-0.9501,0.369,0.631,0.0,-0.9501,0.369,0.631,0.0
330,175077,2016-07-11,ATLH,371.0,374.0,371.0,374.0,3000,-0.9371,0.431,0.569,0.0,-0.9371,0.431,0.569,0.0
331,175571,2016-07-12,ATLH,368.05,371.2,368.05,370.0,1200,-0.7845,0.226,0.774,0.0,-0.7845,0.226,0.774,0.0
332,176079,2016-07-13,ATLH,375.89,378.0,375.89,376.35,3000,-0.128,0.051,0.949,0.0,-0.128,0.051,0.949,0.0
333,176594,2016-07-14,ATLH,373.0,377.0,372.0,376.36,5700,-0.9325,0.299,0.659,0.042,-0.9325,0.299,0.659,0.042
334,177088,2016-07-15,ATLH,377.9,380.0,373.0,379.63,3900,0.0516,0.075,0.844,0.081,0.0516,0.075,0.844,0.081
335,177587,2016-07-18,ATLH,380.0,382.0,380.0,380.0,4600,0.128,0.201,0.615,0.184,0.128,0.201,0.615,0.184
336,178097,2016-07-19,ATLH,378.02,381.0,378.0,381.0,1100,-0.0258,0.102,0.767,0.131,-0.0258,0.102,0.767,0.131
337,178610,2016-07-20,ATLH,387.0,387.0,383.0,383.0,1900,-0.7096,0.209,0.716,0.074,-0.7096,0.209,0.716,0.074
338,179107,2016-07-21,ATLH,387.0,391.5,385.05,390.0,7600,-0.8934,0.26,0.69,0.049,-0.8934,0.26,0.69,0.049
339,179606,2016-07-22,ATLH,388.0,395.0,388.0,393.47,3900,-0.4215,0.156,0.767,0.077,-0.4215,0.156,0.767,0.077
340,180096,2016-07-25,ATLH,399.0,399.0,397.0,399.0,2500,0.0772,0.073,0.842,0.084,0.0772,0.073,0.842,0.084
341,180632,2016-07-26,ATLH,393.1,395.0,393.1,395.0,200,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
342,181183,2016-07-27,ATLH,393.5,400.0,393.0,399.02,4600,0.3818,0.065,0.794,0.141,0.3818,0.065,0.794,0.141
343,181744,2016-07-28,ATLH,397.5,398.0,395.1,397.0,3600,-0.8519,0.263,0.737,0.0,-0.8519,0.263,0.737,0.0
344,182268,2016-07-29,ATLH,399.0,399.0,395.0,395.0,3900,0.3612,0.0,0.923,0.077,0.3612,0.0,0.923,0.077
345,182808,2016-08-01,ATLH,400.0,400.0,397.05,398.5,6700,-0.7351,0.246,0.629,0.126,-0.7351,0.246,0.629,0.126
346,183312,2016-08-02,ATLH,397.1,400.6,395.0,400.49,10900,-0.2023,0.063,0.889,0.047,-0.2023,0.063,0.889,0.047
347,183834,2016-08-03,ATLH,399.5,402.0,398.0,402.0,5500,0.4019,0.0,0.932,0.068,0.4019,0.0,0.932,0.068
348,184353,2016-08-04,ATLH,402.0,404.0,400.0,400.29,7000,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
349,184858,2016-08-05,ATLH,402.0,402.0,402.0,402.0,500,-0.7003,0.209,0.791,0.0,-0.7003,0.209,0.791,0.0
350,185366,2016-08-08,ATLH,401.99,401.99,398.0,398.0,1500,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
351,185884,2016-08-09,ATLH,399.9,399.9,399.9,399.9,100,-0.6597,0.242,0.683,0.075,-0.6597,0.242,0.683,0.075
352,186405,2016-08-11,ATLH,404.99,404.99,404.99,404.99,200,-0.2263,0.17,0.721,0.108,-0.2263,0.17,0.721,0.108
353,186934,2016-08-12,ATLH,399.5,400.0,399.01,400.0,700,-0.2263,0.18,0.712,0.109,-0.2263,0.18,0.712,0.109
354,187455,2016-08-15,ATLH,401.0,409.0,401.0,407.72,7200,-0.7269,0.21,0.79,0.0,-0.7269,0.21,0.79,0.0
355,187977,2016-08-16,ATLH,407.0,409.0,407.0,408.75,1100,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
356,188514,2016-08-17,ATLH,407.0,407.0,400.0,400.0,1200,-0.6633,0.146,0.854,0.0,-0.6633,0.146,0.854,0.0
357,189039,2016-08-18,ATLH,405.0,405.0,405.0,405.0,100,0.1027,0.0,0.957,0.043,0.1027,0.0,0.957,0.043
358,189540,2016-08-19,ATLH,405.0,405.0,405.0,405.0,500,-0.8271,0.244,0.756,0.0,-0.8271,0.244,0.756,0.0
359,190047,2016-08-22,ATLH,405.5,405.5,405.5,405.5,500,-0.8625,0.314,0.686,0.0,-0.8625,0.314,0.686,0.0
360,190594,2016-08-23,ATLH,404.35,405.0,402.0,404.27,600,-0.6808,0.24,0.65,0.11,-0.6808,0.24,0.65,0.11
361,191151,2016-08-24,ATLH,404.0,404.0,404.0,404.0,500,-0.5574,0.118,0.882,0.0,-0.5574,0.118,0.882,0.0
362,191722,2016-08-26,ATLH,401.0,414.0,401.0,412.39,19000,-0.8126,0.267,0.661,0.071,-0.8126,0.267,0.661,0.071
363,192314,2016-08-29,ATLH,416.0,422.0,416.0,421.96,23200,-0.3182,0.215,0.606,0.179,-0.3182,0.215,0.606,0.179
364,192873,2016-09-01,ATLH,465.0,474.0,459.5,468.02,25400,-0.296,0.113,0.887,0.0,-0.296,0.113,0.887,0.0
365,193416,2016-09-02,ATLH,471.0,471.0,458.5,459.73,9500,0.25,0.034,0.907,0.059,0.25,0.034,0.907,0.059
366,193954,2016-09-05,ATLH,462.0,465.5,460.0,460.25,3700,-0.7783,0.228,0.772,0.0,-0.7783,0.228,0.772,0.0
367,194488,2016-09-06,ATLH,459.0,471.0,459.0,470.0,7900,-0.9153,0.372,0.55,0.077,-0.9153,0.372,0.55,0.077
368,195049,2016-09-07,ATLH,470.0,476.0,470.0,473.45,6800,-0.8531,0.335,0.574,0.091,-0.8531,0.335,0.574,0.091
369,195611,2016-09-08,ATLH,470.45,478.0,470.0,477.92,9000,-0.25,0.143,0.774,0.083,-0.25,0.143,0.774,0.083
370,196168,2016-09-09,ATLH,479.99,490.0,479.99,486.69,26600,0.5574,0.0,0.839,0.161,0.5574,0.0,0.839,0.161
371,196716,2016-09-15,ATLH,485.0,489.0,480.01,481.91,4400,0.8271,0.061,0.665,0.274,0.8271,0.061,0.665,0.274
372,197280,2016-09-19,ATLH,493.0,505.99,493.0,501.67,27400,-0.8225,0.233,0.767,0.0,-0.8225,0.233,0.767,0.0
373,197840,2016-09-20,ATLH,507.0,507.0,494.0,497.71,6300,-0.8834,0.339,0.661,0.0,-0.8834,0.339,0.661,0.0
374,198396,2016-09-21,ATLH,504.0,504.0,485.5,498.0,1800,-0.4939,0.151,0.849,0.0,-0.4939,0.151,0.849,0.0
375,198949,2016-09-22,ATLH,505.9,505.9,500.0,500.0,1100,-0.4215,0.144,0.788,0.068,-0.4215,0.144,0.788,0.068
376,199505,2016-09-26,ATLH,499.0,499.0,485.0,485.96,6600,-0.6705,0.13,0.87,0.0,-0.6705,0.13,0.87,0.0
377,200102,2016-09-27,ATLH,475.0,495.0,475.0,495.0,2300,-0.8934,0.333,0.602,0.065,-0.8934,0.333,0.602,0.065
378,200693,2016-09-28,ATLH,498.99,498.99,494.0,494.1,2000,-0.6597,0.19,0.81,0.0,-0.6597,0.19,0.81,0.0
379,201305,2016-09-29,ATLH,500.0,500.0,481.0,487.0,2500,0.3612,0.158,0.578,0.264,0.3612,0.158,0.578,0.264
380,201900,2016-09-30,ATLH,485.0,486.0,485.0,485.14,2900,-0.6199,0.176,0.824,0.0,-0.6199,0.176,0.824,0.0
381,202517,2016-10-03,ATLH,486.0,490.0,485.0,486.3,7500,0.4404,0.0,0.855,0.145,0.4404,0.0,0.855,0.145
382,203082,2016-10-04,ATLH,500.0,500.0,485.0,499.9,5300,-0.5994,0.119,0.881,0.0,-0.5994,0.119,0.881,0.0
383,203651,2016-10-05,ATLH,500.0,524.89,500.0,523.94,64400,-0.802,0.272,0.728,0.0,-0.802,0.272,0.728,0.0
384,204225,2016-10-06,ATLH,540.0,540.0,522.0,525.0,12900,0.25,0.065,0.845,0.089,0.25,0.065,0.845,0.089
385,204792,2016-10-07,ATLH,525.0,525.0,516.0,516.96,2700,-0.4027,0.102,0.853,0.044,-0.4027,0.102,0.853,0.044
386,205362,2016-10-10,ATLH,517.01,536.0,517.01,530.96,18400,0.1531,0.104,0.738,0.158,0.1531,0.104,0.738,0.158
387,205939,2016-10-13,ATLH,539.0,557.5,539.0,557.5,9600,-0.91,0.14,0.82,0.04,-0.91,0.14,0.82,0.04
388,206500,2016-10-14,ATLH,555.0,585.37,555.0,582.62,58200,-0.5423,0.149,0.755,0.096,-0.5423,0.149,0.755,0.096
389,207069,2016-10-17,ATLH,610.0,611.75,595.0,601.5,58300,-0.8225,0.284,0.622,0.095,-0.8225,0.284,0.622,0.095
390,207636,2016-10-18,ATLH,585.0,604.99,579.0,601.71,12500,-0.6808,0.198,0.734,0.068,-0.6808,0.198,0.734,0.068
391,208194,2016-10-19,ATLH,609.99,611.4,580.0,585.25,6300,0.3182,0.0,0.919,0.081,0.3182,0.0,0.919,0.081
392,208761,2016-10-20,ATLH,594.0,609.99,592.5,600.6,25300,-0.2732,0.143,0.774,0.083,-0.2732,0.143,0.774,0.083
393,209316,2016-10-21,ATLH,600.0,600.0,589.0,591.23,13600,0.4019,0.0,0.912,0.088,0.4019,0.0,0.912,0.088
394,209869,2016-10-24,ATLH,604.98,604.98,579.0,580.58,5500,-0.34,0.222,0.619,0.16,-0.34,0.222,0.619,0.16
395,210452,2016-10-25,ATLH,561.11,570.0,552.11,563.78,4900,-0.5106,0.152,0.774,0.074,-0.5106,0.152,0.774,0.074
396,211029,2016-10-26,ATLH,561.5,565.0,560.0,560.72,1200,-0.765,0.194,0.754,0.052,-0.765,0.194,0.754,0.052
397,211621,2016-10-27,ATLH,550.0,568.0,532.69,532.79,15000,-0.8588,0.254,0.746,0.0,-0.8588,0.254,0.746,0.0
398,212203,2016-10-28,ATLH,506.2,515.0,506.16,507.42,13400,-0.8779,0.246,0.754,0.0,-0.8779,0.246,0.754,0.0
399,212784,2016-10-31,ATLH,507.5,531.24,498.0,518.84,3800,-0.7717,0.165,0.835,0.0,-0.7717,0.165,0.835,0.0
400,213340,2016-11-01,ATLH,539.0,544.78,539.0,544.0,5300,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
401,213907,2016-11-02,ATLH,569.99,571.2,560.0,571.2,17200,-0.7579,0.157,0.843,0.0,-0.7579,0.157,0.843,0.0
402,214463,2016-11-03,ATLH,597.0,599.76,580.0,589.75,9600,0.6249,0.073,0.729,0.198,0.6249,0.073,0.729,0.198
403,215016,2016-11-07,ATLH,597.0,598.98,590.0,592.42,10800,-0.7906,0.269,0.652,0.079,-0.7906,0.269,0.652,0.079
404,215581,2016-11-08,ATLH,590.0,591.0,580.0,588.72,6600,-0.8442,0.182,0.818,0.0,-0.8442,0.182,0.818,0.0
405,216130,2016-11-09,ATLH,565.0,602.0,565.0,600.23,37400,-0.5984,0.129,0.831,0.04,-0.5984,0.129,0.831,0.04
406,216691,2016-11-10,ATLH,608.0,620.0,598.0,604.93,20900,0.5267,0.074,0.738,0.188,0.5267,0.074,0.738,0.188
407,217251,2016-11-11,ATLH,600.0,617.0,600.0,604.57,12200,0.1779,0.06,0.857,0.083,0.1779,0.06,0.857,0.083
408,217802,2016-11-14,ATLH,608.99,609.0,585.0,595.84,13700,0.4588,0.122,0.649,0.23,0.4588,0.122,0.649,0.23
409,218341,2016-11-15,ATLH,599.0,599.99,590.0,595.9,5500,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
410,218875,2016-11-15,ATLH,599.0,599.99,590.0,595.9,5500,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
411,219421,2016-11-16,ATLH,599.99,600.0,584.0,589.41,7400,-0.0516,0.04,0.96,0.0,-0.0516,0.04,0.96,0.0
412,219968,2016-11-17,ATLH,585.02,589.98,582.0,582.19,4600,0.0772,0.0,0.952,0.048,0.0772,0.0,0.952,0.048
413,220517,2016-11-18,ATLH,584.0,584.0,574.0,575.11,2000,-0.8979,0.34,0.66,0.0,-0.8979,0.34,0.66,0.0
